scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_type,agent_2_type,fixed_strategy_2,metric_name,first_third_metric,last_third_metric,delta_metric,first_third_payoff_1,last_third_payoff_1,delta_payoff_1,simple_adaptation_lag_proxy
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,414,20260443,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,415,20260444,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,416,20260445,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,417,20260446,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,418,20260447,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,419,20260448,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,420,20260449,emotional_rational,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,421,20260430,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,422,20260431,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,423,20260432,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,424,20260433,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,425,20260434,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,426,20260435,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,427,20260436,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,428,20260437,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,429,20260438,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,430,20260439,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,431,20260440,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,432,20260441,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,433,20260442,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,434,20260443,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,435,20260444,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,436,20260445,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,437,20260446,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,438,20260447,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,439,20260448,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Ultimatum Game,paper,440,20260449,emotional,fixed_strategy,always_cooperate,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,441,20260430,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,442,20260431,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,443,20260432,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,444,20260433,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,445,20260434,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,446,20260435,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,447,20260436,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,448,20260437,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,449,20260438,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,450,20260439,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,451,20260440,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,452,20260441,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,453,20260442,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,454,20260443,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,455,20260444,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,456,20260445,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,457,20260446,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,458,20260447,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,459,20260448,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Ultimatum Game,paper,460,20260449,emotional,fixed_strategy,always_defect,fairness_proxy,1.0,1.0,0.0,0.0,0.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,461,20260430,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,462,20260431,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,463,20260432,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,464,20260433,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,465,20260434,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,466,20260435,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,467,20260436,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,468,20260437,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,469,20260438,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,470,20260439,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,471,20260440,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,472,20260441,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,473,20260442,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,474,20260443,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,475,20260444,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,476,20260445,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,477,20260446,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,478,20260447,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,479,20260448,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Ultimatum Game,paper,480,20260449,emotional,fixed_strategy,tit_for_tat,fairness_proxy,1.0,1.0,0.0,330.0,330.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,481,20260430,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,482,20260431,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,483,20260432,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,484,20260433,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,485,20260434,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,486,20260435,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,487,20260436,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,488,20260437,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,489,20260438,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,490,20260439,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,491,20260440,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,492,20260441,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,493,20260442,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,494,20260443,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,495,20260444,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,496,20260445,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,497,20260446,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,498,20260447,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,499,20260448,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Ultimatum Game,paper,500,20260449,rational,fixed_strategy,always_cooperate,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,501,20260430,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,502,20260431,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,503,20260432,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,504,20260433,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,505,20260434,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,506,20260435,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,507,20260436,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,508,20260437,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,509,20260438,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,510,20260439,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,511,20260440,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,512,20260441,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,513,20260442,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,514,20260443,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,515,20260444,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,516,20260445,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,517,20260446,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,518,20260447,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,519,20260448,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,Ultimatum Game,paper,520,20260449,rational,fixed_strategy,always_defect,fairness_proxy,0.8,0.8,0.0,0.0,0.0,0.0,1
S2,S2_027_Ultimatum_Game_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Ultimatum Game,paper,521,20260430,rational,fixed_strategy,tit_for_tat,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_027_Ultimatum_Game_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Ultimatum Game,paper,522,20260431,rational,fixed_strategy,tit_for_tat,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_027_Ultimatum_Game_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Ultimatum Game,paper,523,20260432,rational,fixed_strategy,tit_for_tat,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_027_Ultimatum_Game_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Ultimatum Game,paper,524,20260433,rational,fixed_strategy,tit_for_tat,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
S2,S2_027_Ultimatum_Game_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,Ultimatum Game,paper,525,20260434,rational,fixed_strategy,tit_for_tat,fairness_proxy,0.8,0.8,0.0,396.0,396.0,0.0,1
